Address,Amt of Transactions,Amt of Purchases,Total Val. of Purchases (BTC),Amt of Sales,Total Val. of Sales (BTC),Profit within Query Range
1J7YhSGckVQX8VbKAHUBPdpvMCiTFpp4og,1,1,50.0,0,0,-50.0
1Bd6Brx4FyvqHTGPDQbPeJineRN2DoXZPH,1,1,50.0,0,0,-50.0
1AoEcAWVstAGgUQkgpvqVhSpgcPLRAkkPV,1,1,50.0,0,0,-50.0
1Cfoowg2CPmJqXMKDaAsdBPxyMw61uJLZM,1,1,50.0,0,0,-50.0
12XYPEcxzgcoQgG7TrBrVA6zeQHiycDzna,1,1,50.0,0,0,-50.0
1ArXh5S8DP1gur1un5a1aWqTJd3Jx1ZBRH,1,1,50.0,0,0,-50.0
1CmKDysvWDZf2VHWAjkxFBD1T7bjQVDcKU,1,1,50.0,0,0,-50.0
16mtMMVkKSqEcbsTPMcAEFcsJBzmviwfCD,1,1,50.0,0,0,-50.0
1DVuYUEuWmyTtSaJ9YpBqRMLmFwjBhcN7p,1,1,50.0,0,0,-50.0
1BvtyBN2uS7U5v3Ns5McGc2CgY17RvxXdW,1,1,50.0,0,0,-50.0
1LLk5wxwvbSKGRHjEu4B29QWtMkxWRduQX,1,1,50.0,0,0,-50.0
143SrEFfdUiAnpGQCfpCcWJPfrMo6xhkvi,1,1,50.0,0,0,-50.0
1MJFHWKEZhTJkvw7Jygf9PnaSZRDdD8HLV,1,1,50.0,0,0,-50.0
17n6mD1u3sKxvYtALRUSSgwjiJovRAYDYr,1,1,50.0,0,0,-50.0
18udkCG6ay5Z2xtJnMydqUTu69L3d4CGuH,1,1,50.0,0,0,-50.0
1KJd6iPbpfM6N6UBebnTktkCont2KmntB1,1,1,50.0,0,0,-50.0
1LK9gdbcm6tRaY7tCu5cghjBny7qsGoEi8,1,1,0.01,0,0,-0.01
1FGH6d4aH8yxdusj5c4odKrM3bD4r4o7XD,1,0,0,1,0.01,0.01
1EDe1Y8k1D9qHekxjsiUgGrBQQXjM1D3Cs,1,1,100.0,0,0,-100.0
1Jx9ARFxRCWiLvVnGCARjSnj6RNf1Bdwus,2,1,6.00039,1,6.00039,0.0
1KXQTQzRMu9oEREBrFSPC9cHuePR6b1Ctp,2,1,0.995714,1,0.995714,0.0
1bJFurdXrv3bFGy6euwsGacrWBnXkUiUe,1,1,526.4398,0,0,-526.4398
1CRZE2fCAv5Nk1PZPJnQ6EQyXuaythVNok,1,1,50.0,0,0,-50.0
17XNdY9uvAhJsEEQU4hZQXxWtmVXbGQvMx,1,1,67.121,0,0,-67.121
1FQq4bcSbQJH2eV97F2Sgc8JN5ySbnFMxK,1,0,0,1,16.639,16.639
1LdPnJnxmk3ycvQGKTUkyEuETgqoaBsSVq,1,1,9.98,0,0,-9.98
1BhdFp9eunUjUZK1x7kV2RpKviooa8Qe8A,1,1,9.98,0,0,-9.98
1LZBwSCVrN1n6TFFkLEMcADaMhszqCrH9e,1,1,9.98,0,0,-9.98
1Q1FXjawpYsc8UTXkYcwtqFfY5s6nifVHG,2,2,4.10595044,0,0,-4.10595044
192vn72rSkXcumcYZHhUfUDpY6ZdpxuT83,2,2,2.22,0,0,-2.22
1MtQMaFc68GGTvuPCx8zHNbL9nxrhiMKX6,1,1,1.94721476,0,0,-1.94721476
1L5rNMcY2gkkTszQencMex5pKwNkMfaSZH,1,0,0,1,0.01004547,0.01004547
1DwAp8A4DXVZSLPajgyc5x1UCjYBpkTEka,1,1,21.69,0,0,-21.69
15bukgB2PePWdRcFcu6C67NA8PgyMhVSLj,2,1,0.06686866,1,0.06686866,0.0
16f8c9suex6Xt31kaFpjTQxyaax1A5sK5w,1,1,4.1,0,0,-4.1
1QA1HG4UeCasJ9QNcQ4RteE4nXMe1cSDXh,1,1,79.62,0,0,-79.62
18hKQzpQTgguupqFzcDavGkJf2BqRbN9P4,1,0,0,1,0.1,0.1
1DrtGk9bgqAEq2modBaYNCdCwp5uvVyRsQ,1,0,0,1,79.52,79.52
1MFNNvLFoCJ6e1EoEf6Cfeiw29eZVocFf1,1,1,33.0,0,0,-33.0
1Ns8V3ZNadNS9dQc5mTUZFEGwyNyJhUNMr,1,0,0,1,33.0,33.0
1NyzXrRCD6GQPzdSddX43vx6qXF5CyTpSJ,2,1,1606.26320281,1,1606.26320281,0.0
1JTnMgvNi2KgayHwC6YhNXBaDLALKtmARW,1,1,34.47899258,0,0,-34.47899258
1KsPpbpL26b1s2cqvozwRwbF4ttRLxPr3R,1,1,50.003,0,0,-50.003
13LPMMTYQcgmHtxEr9EcFg7bzAhDnpfAxe,1,0,0,1,49.53604594,49.53604594
1FDaDbHo7d7yhrmwTECa3DQUn846KSPGX,1,0,0,1,0.46695406,0.46695406
18jsd2us17qXkpXB5gzjgTqLBFe7mFVkFy,1,1,53.417,0,0,-53.417
19QR3P8zmrn7ziD9HnD3Z7tmLDibtEU1gZ,1,0,0,1,0.12,0.12
19gxseWsMGFqPWAaJFiQjMuLWmRK5MQuTG,1,1,50.0015,0,0,-50.0015
1Mkp9PG3QfSsX44rTjnFu2krCoHu7d9jBa,1,0,0,1,49.72810507,49.72810507
1EsF7ftSNtusrGP6yVuwdY7Xctb1h9PPLo,1,1,9.98,0,0,-9.98
16ahwF9tR4rAr6wAe8qD6JmVFwA3PqbYij,2,1,0.13155,1,0.13155,0.0
1CYUaL6faDHbteNAXibanEgegFjmneJoGt,1,1,49.90892685,0,0,-49.90892685
18V1jsYt6TQFCHquxdKN9UaYsXoii4VBpY,1,0,0,1,49.24163615,49.24163615
1ERnkr98krETbpxuC8vWumkkJK4vDEX5Tq,1,0,0,1,0.6672907,0.6672907
1AmELt5sCqHR3uWxwvjKjVKXcsR9DBTJ8D,1,1,50.0115,0,0,-50.0115
1p6uEzqTdB5oRzpwExuSWQMrQEUQM1aoL,1,1,30.47398572,0,0,-30.47398572
12xaH1oGk8YrCtYqHZJ1E3Z6sZE65p375y,1,0,0,1,0.1,0.1
1CN1uQWNWMPgpNjoLsNdEWVErFyFD6TEj7,1,1,9.77,0,0,-9.77
1QB7RZnL6JSxcZbhmE6ZTW2JiDoMF8ypz4,1,0,0,1,0.12,0.12
1D1dqF2eUGmHiBP7w5YWmzMt7ejDciMzst,1,1,27.334,0,0,-27.334
1Do6G1gJ9cZ2kmt2LwahR2wDJRToUqs9EN,1,1,49.9987,0,0,-49.9987
1GwJXiLUBvJJ85JtgpchZqwaH7W2QyHrsy,2,1,0.616499,1,0.616499,0.0
15BZZodDaDKBVGCwGPgDfyAjxg4qtV1coy,1,1,49.999,0,0,-49.999
1AKYqvi1a45MgbWMz6bgYDxHpXVQMRRcMm,1,1,49.9991,0,0,-49.9991
1AJwAVfmUddYvNXghKAAz7acBASbdv4YVM,1,1,49.9989,0,0,-49.9989
16ABe3uj2MjrWr2RemLqdP8KdZmztm69Ei,2,1,356.72076567,1,356.72076567,0.0
15guLTxXeD29BXJcbGwpXNVGRp3RHqqre4,1,1,0.45,0,0,-0.45
1FCK74c4aPi1p29WBfg61HxmK1hxy8n9dC,1,1,0.8274,0,0,-0.8274
17ug1XvxpgyptmJNwUjBRLtb1KHuSaGUNi,1,1,18.57,0,0,-18.57
1MzyneiufQdTQUWrc2tLCsCPMdiRH1LjM,2,1,1.94,1,1.94,0.0
1M5C6kqFQBLwn2X2pFxQAJGZWiLt99hiru,1,0,0,1,0.0574,0.0574
1LBkM1sjzNWKk6DSYrqeru53bHH3v9BtJC,1,1,0.01000781,0,0,-0.01000781
1FhwSpsdRc4PreKkhRD9FDjyUxwVPg7FKy,2,2,2.06417284,0,0,-2.06417284
1JCbfEgRvRXG79d681yLzMtSZaK6797YXN,1,1,0.70604912,0,0,-0.70604912
19kp6uax8AEpS6fvs6rJRBnXZpp6hzPVoN,1,0,0,1,0.01004321,0.01004321
19zzy2kqnXRKAtEhveLvUn6uycQBqdpaP2,1,0,0,1,6.25,6.25
19aeo7cfqHrFZ8g3tkoMSDts9ZvdgCqLCd,1,1,31.24229499,0,0,-31.24229499
12VNhKcjNY12yBbNBDgX8Syyfbi1BSwkuK,1,1,0.57258797,0,0,-0.57258797
1gexontDFTEdw6aN5knLbkTABTpsvmZow,1,1,1.09,0,0,-1.09
13LaY7YUM4SnWE2bDqvGySiVi5Z1EA8Um5,1,0,0,1,28.91688296,28.91688296
1BcRA76YBqN5HFBbYNvxwT3f3AN6j5BAqZ,1,1,25.91,0,0,-25.91
1E7ALzkwTg5rPi5YcRRbDvFW2NgXzMG4Ek,3,3,1.53429183,0,0,-1.53429183
16yJDjQjjyrnpiF3ebuHVpL9Dspj5YHc56,4,3,0.5700000000000001,1,0.31,-0.26000000000000006
13TgaBNhes8sHyREw2g4H646gVeWFtpJ7t,4,3,1.27620672,1,1.0,-0.27620672
15hLqBahBLTrLbTDZmU8M1mUWxhpNPkK5G,4,3,1.36146426,1,2.52903308,1.16756882
1K2uX1SYGbGhx4va7ygm2sR9s6KzuiGqd1,2,2,1.84525052,0,0,-1.84525052
1Q4hwT9PebCHCWpCQpbAjzzpuyyMvLexqZ,1,1,0.01000849,0,0,-0.01000849
148AMAdh6aVKdLWQmqU76J4Cr17vCmYrwC,1,0,0,1,0.01002474,0.01002474
1Jd74XEj7wHcQF7QFagZ4zqmXQ9xsD9zXB,1,0,0,1,10.0,10.0
1C2tMJ7PZzJsEQ4Mn3LXRgA2bsGLJePsDJ,2,1,206.9455,1,206.9455,0.0
1MoEy2e2a1RmdakCdFRe7ukTVNScWdXLyV,1,0,0,1,1.92,1.92
1KBNz27WVmjkeUbJA9FjTkc3GioNe8mRrX,4,2,2.15646244,2,2.53919356,0.38273112
1Ly4uzrqWkef3LtiYYe5cXfF9D9KmvFCBG,2,1,0.61,1,0.61,0.0
1CropXs4SMPiBMJs2L4RHZD6SZuB3hiuSG,2,1,6.0195,1,6.0195,0.0
1LM4mmWXFMi3CZf1iCp6AzdtWGvb6ZTZEp,2,1,44.4439465,1,44.4439465,0.0
1tsrBe6eDbysUvnJPSAg8g2vDzVzux74c,2,1,31.6744429,1,31.6744429,0.0
1MddT8CjZCp5oaSMG9JNEJiNtWifjuQV1e,2,1,30.5075,1,30.5075,0.0
1A8sH3kcRUEwrGifPcaJKScoW67GLYfgCz,2,1,30.502,1,30.502,0.0
1JbHQKjXmnVKoHz1Lm3BndEsMngNxA1MWu,1,0,0,1,0.005,0.005
1ACTpx57c7B7EbL75MGoJP6uiaWH8w6d24,1,1,0.559,0,0,-0.559
175c6qag2oKEPpGN3fxESDTemFZrLa3KGW,1,0,0,1,0.5585,0.5585
1L9rCGdnDyx4wZoyvpo9dcigsdjcpCseCH,2,1,9.3975,1,9.3975,0.0
1M6DP3qzWQir7ees4T5hWRZk5AhMa694nV,2,1,19.469,1,19.469,0.0
1LP5bJswQr7NExpd4w8dJdg7FLLH39GijZ,1,0,0,1,0.87,0.87
16rck763RhUk4YgpygHCp47RLrfavVEiV8,2,1,5.921,1,5.921,0.0
1Jz57REXXwCTzHcfEK3zvFYqAkB8m6KD2b,2,1,2.5,1,2.5,0.0
1CDHhGdLcukMTbLfKYoMwA3PyLbBS48Hx3,1,1,0.01717182,0,0,-0.01717182
1KacWHJRYjkP96BwoeMeyJTA6KLMsmd3Vg,1,0,0,1,0.01667182,0.01667182
1WuP7SFrzGLsmSwHRhpUKKLXfeHzzVK8V,3,1,1.98,2,41.98,40.0
1Ay78erDSRTMc1iDvtqbeJjXibtkg6fojr,2,1,3.0,1,3.0,0.0
1EJs5tQS1Ldcm5hpNAgqgAdY9H6WkLedAi,2,1,0.879884,1,0.879884,0.0
1LRkfYhduo4fL4TyWwqumAujbag4zmBAvK,2,1,0.292808,1,0.292808,0.0
1LzZ9JdnfPyg4ySqpM9XRnK8DmgGiWRdsm,2,1,1.34995,1,1.34995,0.0
1KG9NQqXPbiFxWAgAsCiaMaNMwrZrUc9XF,2,1,3.98,1,3.98,0.0
1JDtSgUqh8ASQEXJPGWcLPxGrwXkx1Yumc,1,1,0.0995,0,0,-0.0995
12xPzoxqrdTBmzDxjYrS2CepZtosPjYV5P,2,1,1.448814,1,1.448814,0.0
1K328LQGawbxqU3R7zfueJmD81U6vbFGx5,2,1,0.484808,1,0.484808,0.0
19LAutLA1Cs1FCmRS1takqqEZDuZr26FWJ,2,1,2.27057448,1,2.27057448,0.0
1GgPW61ACqep54CPwTTrDhnT4EV43acMgf,2,1,0.41670124,1,0.41670124,0.0
1NmZGo54d93Z3CdxvdnR2cskmVHWMq2Krq,7,6,1.02924684,1,0.1937078,-0.83553904
1Fm6APFNmN941FFVceA1qnAxaFZVwZ1w4e,2,1,0.1005,1,0.1005,0.0
1AA5aLujkvREnGb5769NYv9NzfFjjrSnN6,2,1,0.05441999,1,0.05441999,0.0
1ACV5GYk6tA5uVe43s5jcwbLK8Qyq4hsx3,2,1,30.4915,1,30.4915,0.0
1NcsazRHvjfzGjgCTbXYX3iCHRbTq91yoM,1,0,0,1,0.005,0.005
1FuPibx6RBK42n8kYeCTRehV1huizbKqgu,2,1,30.486,1,30.486,0.0
12k1w8HczfbxVzJsCxfBn6WDqbaTKsEdkT,1,0,0,1,0.005,0.005
1AsrapwmQooa8uYyj15HEKMeSYWuTn3dU8,1,0,0,1,50.00795811,50.00795811
1VpuN5PnWNthzquNuswHbrnNRcUKwnHhY,1,1,71.9661964,0,0,-71.9661964
1PwCovLkxLwA2axPbmRbU66Kmb3khxTX4,1,0,0,1,71.9661964,71.9661964
12tfDd4Dw1Dd4ANrnfahb2HdgvEZW4xBgu,1,1,43.89881382,0,0,-43.89881382
1LKq3EV7mxPdxwxFiGMCtfFD1QkVYt1Xry,1,1,14.0,0,0,-14.0
1CkHs9aF3xHU7Stf3qVagbNxqcWnHzPb9L,1,0,0,1,0.12,0.12
19KGqxXJD6euQLqtyNBqihA7r5tpJCdyXT,1,1,1.00645811,0,0,-1.00645811
15iEtYwZypJ2rykveRy9ivN5XxbZ8b63Xt,1,0,0,1,1.0,1.0
1FuJpQRGsM4TnxmN2WoNE1UEcppE8CSVXw,1,1,19.44,0,0,-19.44
14ZA5dz1e4oeG2PNdLUNj81UzSnB3uXJSb,1,1,17.0,0,0,-17.0
18grt396ZfV6GmmsZLcBG1hanLTSFDXkYs,1,0,0,1,8.41982303,8.41982303
1Mp9yDd9pAevk5jhHZtkeUF8Zuaj2BPBMD,1,0,0,1,15.034,15.034
1NGu2KMhVoRDfhGVQLLXuuAYNtAYgCKiCo,1,1,11.96,0,0,-11.96
1McWMASG47bT2JeMAk25MyJsZaJXsX7YXx,1,0,0,1,0.96,0.96
14MWDLAB1czbZdPQ1W4ZH7gGuJQtZumFA7,1,0,0,1,11.0,11.0
1AqJjKQYcj4nckS4YSg42an5AXxTMALeag,1,1,5.69977568,0,0,-5.69977568
12hb3nBLwUY135cPNcjeP2rMf1d4cz89fn,1,0,0,1,0.1,0.1
1J9EWCJDW7rY6jqjiZ3yrRFJrkubgKJf33,1,0,0,1,0.12,0.12
19zoQ4kahESahBLrZBqaHaRUTWaKotuyh1,1,0,0,1,0.16,0.16
12UbNJs8khi7JAkPpLJqCZVAJiwoDHkRXY,2,1,10.07,1,10.07,0.0
1CH4fBZBi7syvztggLHgLxYYZQgX2BFcet,3,0,0,3,0.07,0.07
1PFAN6f1RNy4sx3RTPWE3yPqdYH4RcyAS5,2,1,0.3015,1,0.3015,0.0
1CL8oF5zr7EZUWq7jYQNPWgzZwsHHcnnw4,2,1,0.201,1,0.201,0.0
1LBrrRfbwTJ63TmjLFGHYYDzuUJeUuskh9,2,1,0.0795,1,0.0795,0.0
12nZ8LjsJzKCz9ooJ3KVwuvQvSZKQiZUoU,2,1,0.01718554,1,0.01718554,0.0
1D7v4xjTYYA1QGub2LkBpNQr4vFzHUUnFS,1,0,0,1,50.05715456,50.05715456
1HMdR6qdnXVazJsrhChKV76TkeXtutSeuZ,1,1,100.0,0,0,-100.0
1LEL8MmPUypszdSRYiSybnYvzJDfqRxR1e,1,0,0,1,100.0,100.0
1MDd47MttJSBbMEZoFKdiCAogTVcCTuzwn,1,1,5334.44757444,0,0,-5334.44757444
1NTEKC13UWZmTXKf1k9LkwbZxXtTPXmjFm,1,0,0,1,5192.44757444,5192.44757444
12N3ezDqBe3kJx6yNF9GDYRSRRhZVJcQQr,1,0,0,1,142.0,142.0
13KTUxFmP5KFbKzPsvWXGGjsapcbnfACpF,1,1,9.98,0,0,-9.98
1LbeqtZMoQ7ts3gCbgUgtNxVk85ejvetmD,1,1,9.0,0,0,-9.0
1EBSJiP7MEzS8g1yxeSjNDUWgiqWNvRdhz,1,1,127.23,0,0,-127.23
1EaEC7rXusiy5QGRx5D9wo2C2uqzQw67Zm,1,1,9.53,0,0,-9.53
1EdWfq2xTJ1cKpqBpDaSvFg2GCcdoNcwm1,1,1,103.99,0,0,-103.99
1K9cF5QJnkkpToH1Nx5U6MtYunysN9vNkN,1,1,12.93,0,0,-12.93
15sviPC48QXsgnehN8zXEHN946kNR8kSHY,1,1,4.21,0,0,-4.21
18umoJENeN1CUMAtzjpbgRZFd4FbQAATNC,1,0,0,1,0.89,0.89
1HAGq8jQnPeSEMigXaXPCYdFYUKVZ1ytdA,1,1,752.33854198,0,0,-752.33854198
17Cypf68TirRHvjZaVQdWrjeZC6pRtRNEj,1,0,0,1,552.33854198,552.33854198
14QwDupuSFNLQqK24pcGyBnA8FvTFzNdWN,1,1,125.68,0,0,-125.68
1EXrM1TU1ZHkcENcD7oA4YtgwGBDRhX5kD,1,0,0,1,48.12738,48.12738
1KUgizYTFDW1uuHguk6kmyPriaFS19cPpB,1,1,561.22034,0,0,-561.22034
14h15q5KxUPHkuAqvL3NYaMeyig7xz82ie,4,4,10.38783816,0,0,-10.38783816
17UHEbcZ1goZGGi78jfeQTwt43C2dWHDLy,1,1,3.7655,0,0,-3.7655
15jsadnJNz4T3jcMdQgUj2rAiM9ajEY1Kk,1,1,7.49167144,0,0,-7.49167144
1CtKup5oH41kMLTSSxaPtnEEqF3U6Tm9B7,1,0,0,1,0.01056026,0.01056026
1EVznhDrTvNepPEzwRTsY2qLHijWafaqQZ,1,1,423.40678,0,0,-423.40678
1GDR7GMcGJ6oK3nF2nqPUfV7DEEwiPKY5m,1,1,149.0,0,0,-149.0
1EU7vZN8yKTKsho7q48HAyMpwJyFNqdHnD,2,1,1.01005273,1,1.01005273,0.0
13C6ye6DnJVgQdkESx5B3xnkhKXnvCPW2k,1,0,0,1,250.0,250.0
19cEERJ31yRuKE5Jj4gnpuxGpMt6Ezo5WM,1,1,231.98425,0,0,-231.98425
16uwEgZmaDvuTsmYQRaBA6EseXrEZyer2t,1,1,23.72814145,0,0,-23.72814145
18XQ9vbtpYMrnnsa6Ru2rnEze29Jrw1WpU,1,1,225.0,0,0,-225.0
13Lw8t7qwsrw37WTS1PdiYdNkmqJc3EBRn,1,1,50.03773517,0,0,-50.03773517
1AbER2Rcb3R33ek1huF96tJRmMtB92hrXb,1,1,50.002,0,0,-50.002
15jNWEwrTHr8T3QGQafUyUYWm4QHsAzJHN,1,1,158.42158373,0,0,-158.42158373
1BKSRUsjNcRtwsYyPkWpMAV2kadJ9BJUMK,1,1,10.18599139,0,0,-10.18599139
1PgYq5hJwGce4iGrM8jWd31t2uPTTSyp3M,1,0,0,1,0.12,0.12
1EmPs8UJRC3nh6NJUz2qnnZQGiFjxsSZeY,1,0,0,1,10.06599139,10.06599139
1BN8twqe2f7FmFVy4X8A9TBSqFkGomVAD6,1,1,0.48,0,0,-0.48
17KC16ESSP8p9bm6tYDKjFZrgkmTxkPKGb,3,2,223.97661399999998,1,222.65675,-1.3198639999999955
1qRKVGb32ioKcvJmHtypkr2B6xcSzQZ6L,1,1,14.9085,0,0,-14.9085
1AvzECGzbjoKHAveyTfLfmKXddpxFvwnXi,1,1,155.53343844,0,0,-155.53343844
1FrFkrF3sTqA9kFEFYbFCChx9prPRabHPQ,1,0,0,1,400.0,400.0
1AEmzNZiVLjrYASANMwVjEJ9cTJVrPdM4H,1,0,0,1,5.48940844,5.48940844
1B26qGtB1yHKBXYCt8MCpTkoHQiBdtUcko,1,1,44.4739465,0,0,-44.4739465
1Jkad6VKxUd1c1493jEwKrUqUBdmJkP7jm,1,1,43.97,0,0,-43.97
14VRZcaNp3oYeMhKMjRwh2n7wPCV5gYrUp,1,0,0,1,0.11,0.11
1HLq9mkhKfZ7HaHmf4n9zJ8vwP98ZbpoUv,1,0,0,1,43.86,43.86
18AqGJ4FeVuQce1RxET2UfMh3Smgwj1U3g,1,1,33.85346116,0,0,-33.85346116
1cswSZ8GpCuJiZdZq5GguUNJsYzwYtYPU,1,0,0,1,2.485,2.485
1KjPtAbzKT1srBt1hFmCsGgz4MTn1zwci2,1,0,0,1,31.36846116,31.36846116
18hsbcZtkF51nDTimadqxZifgjD2g9jiSc,1,1,16.13367553,0,0,-16.13367553
1N4Kg6JZVVdCUGGdAWVoqnxyo5Q4zMq4AB,1,0,0,1,0.08,0.08
1t11RPcpau2ZVsGE2rqLXJ1vWBi6u2SED,1,0,0,1,16.05367553,16.05367553
1Hy5nfH9ZW6Z2Ck9xe3LVPdfSJLeMFa12W,1,1,0.51981373,0,0,-0.51981373
12bxytVSbF2q9xvWBcqbicaeJGbuyefvuA,1,1,18.61463375,0,0,-18.61463375
12VmFawJE4zGr7ew4My18vZ9LxRL3QSMiN,1,1,9.58,0,0,-9.58
19wf1XtQj6QEhXQHG14awi4SPttLM11KrT,1,0,0,1,22.48,22.48
1KD74aCKBJdh5QZfGYUG38Wc3rj6tgNg1K,1,0,0,1,15.65863726,15.65863726
1HUokcFaazzAqfkmDZPiMrd2cbpirdxK7V,1,0,0,1,0.12,0.12
13H2my8boVTMoKxB1ZHuPpZ6oeayiGCgvn,1,1,38.68314261,0,0,-38.68314261
1EAYAmPAJqGFgFYY3veZNfxAZhtVbvPQC5,1,1,4.79,0,0,-4.79
15vgd5UYVHryuUbUkgYBjhz18v9uMBWYk1,1,1,0.15,0,0,-0.15
1Fq7HCgXQD5GCj2HoW9eFCydaHLyYoVLCN,1,1,22.20501002,0,0,-22.20501002
1E98SrXKXSBCVpVkddh3t4vC6oL897Gzpk,1,1,21.22523964,0,0,-21.22523964
1KjRSmMCD4zsWSdcMydmjPFanDw79QWGoz,1,0,0,1,1.08024966,1.08024966
14G4xaoYQTcEyWaGdy1HJq2WThwn6Cdv7r,2,1,200.0,1,200.0,0.0
1331FGtPynpMEAU81PtL25M74AJoNMJ29s,3,3,3.01880553,0,0,-3.01880553
1AU8HEq9yro14VeCewXnsNi1JDFmrb28dd,2,1,20.85898657,1,20.85898657,0.0
1G2eSQVHRAihfu8pyZK9huXza6pePUG8va,1,0,0,1,11.71914372,11.71914372
1Hycj8dVMyrMTvaMMKeJrigQbg9yofYzfx,1,0,0,1,9.13984285,9.13984285
1F2SqvyhiahMPCkCDtAKGa1yYwgGYp43tn,2,1,98.89,1,98.89,0.0
1LWoQTg5MdvYnK1HLuXzVEdStstp2qfMzb,1,0,0,1,0.12,0.12
1H2jxJ7bzb3K9U3AZhrAcpii9iGmTpu9ix,1,0,0,1,98.77,98.77
1NK1wMuDm8uPRfFpbtvnzcfiUuQbYqRkpF,2,1,127.92715,1,127.92715,0.0
18DqbusQZLHzogR3BB1inEL4E89VbK1Jmj,1,0,0,1,0.92726868,0.92726868
1DTQqQzPWUaTtKLam5NChz52YKLkhDngQL,1,1,0.91356161,0,0,-0.91356161
12gshXpiVE2SArqK2wZ5hWyJtWJ2KBNLMb,1,0,0,1,0.89356161,0.89356161
1CW6trmUXXCPoz22nzabaVrQdg3SLkb4Bs,1,1,1.40202496,0,0,-1.40202496
1F5eQtiqbBDZbDShnTHFqdN6yxeoy3Mey6,1,0,0,1,1.31202496,1.31202496
1NLDUGSjfkCG8h58cwbypSBR3AdfEVW8RR,1,0,0,1,0.09,0.09
1FXoVM2Q9zHWFp3mNnS2rbum6TcLUFJ69t,2,1,75.0,1,75.0,0.0
177cGmwPxoutNX3dXtjsfZyrJQkuCTmjk4,2,1,46.83,1,46.83,0.0
12AsC8rNbo3cd4osDsJp2ycC3Gen21CNaB,1,1,3.53519183,0,0,-3.53519183
1JQh4g51c86wZqTXY4yY7zga5p4iCN7wY3,1,0,0,1,0.12,0.12
16352qKCLMAypsaxmf57FbrKzA1RKE5k1x,1,1,2.78,0,0,-2.78
1Ho95KJ6cb95WSKpRRNUnMpYLGivNL7Mua,1,0,0,1,2.67,2.67
14mVdfdfieiyszB3gLpaY3WPQJPrd8EmX5,1,0,0,1,0.11,0.11
1BNdM9XkAMDL3mStaa2tsgt7vJ9gLvzrZE,1,0,0,1,0.06,0.06
1Ho76ZDwydMcuQkj51coY8KLcSAjVDwVoT,1,0,0,1,0.86200572,0.86200572
18UucB6NvDG5U4wTVHxpMXEBDmNTVgqwaN,2,1,13.0,1,13.0,0.0
1Hm2FrNCQuXX9RSAjapB35BZeCc8fo7Tvd,1,0,0,1,1.0,1.0
1D6P2MrN5cgpXTdk3WCc39j8etBaehaXe,1,1,0.60088651,0,0,-0.60088651
1FLAZguiqX5nZobPN8HG6hmvw6rWd7NPcH,1,0,0,1,0.52088651,0.52088651
1DY62nKxoYRwwYPivALxiSnm1PjUVWZmR2,1,0,0,1,0.08,0.08
12ZQeZcaH7kgiYwBQxVN3wcdF72BSo94hM,1,0,0,1,0.12,0.12
14vS4gkuMcYiJ64Sb6rg4sF6Y5zg96Vzdd,1,0,0,1,1.199864,1.199864
1Q8tVwCK5xHk6j79NWJSxbad4VgUfD7TL3,2,0,0,2,1.87683839,1.87683839
1NQZtXDSQbu3kXZBH5dEoHWUbV4e2LUW2e,1,0,0,1,0.04,0.04
1E8yCaf5JoS3whRv4NkhaMhYX8GcqBovg8,1,0,0,1,13.25,13.25
1N8QhusVXphe4zSycjkkZVtMHXvJd3KsRW,1,1,0.01136558,0,0,-0.01136558
1BQ1F4L9AxdCLyqsXKXSL8aosoGzuyq4EK,1,1,0.29422679,0,0,-0.29422679
17gHnowhQZ8Hf9oH4hVUHXaEmUJ5BNKZAB,1,1,0.09553314,0,0,-0.09553314
17tyKkY9XSjrvqVetMKcA3nCCbSiKfNJ9u,1,1,0.11333269,0,0,-0.11333269
1MKUYm4sCa54uECqfuWB3VTb32bspsR6TE,1,0,0,1,0.0139582,0.0139582
1AuDLtqJQKqewXpL5zE2oNC9KCbcicYGS6,1,0,0,1,0.5,0.5
1BSXTrRmSuMxNhFLiaz9vKSZFgpYTMbjMi,2,1,6.0,1,6.0,0.0
12eKwVDH1FXojhaCjqPsbVYrbTan6oTssd,1,0,0,1,0.01425228,0.01425228
1KbHVHJkUfcuDLoQuuELRkzKDgxwcGeW7f,1,0,0,1,0.3,0.3
1QKdR5vVbpwWeg7BkHZonJnm3AEP4AQ7AK,2,1,21.1195,1,21.1195,0.0
1PqZTbDWnQFWUUWHbFqrTCJ5PnDbUUQhRn,2,1,10.58190604,1,10.58190604,0.0
1JZiszqAukNrZbu6hSQUFeRXJwRw4sH35R,1,0,0,1,1.58140604,1.58140604
1AkA6weyabNk65bskHSbXtTNZT83abEcCc,2,1,15.16285877,1,15.16285877,0.0
19LS4DFdNNyydFkDGN29WXXqsafyE8pADH,10,9,9.06194079,1,0.88644055,-8.17550024
1KeZf2eAU4Pz6xRdfmF8kCPZjD6WYS19c7,2,1,15.0393449,1,15.0393449,0.0
1pR5EWDiR8Wrk9nzxLsjcGxHF47yqfXPm,1,0,0,1,0.74453124,0.74453124
1E8SuyQ1e1XScEg9pAGrL31yEGegPBrBL7,1,1,0.2995,0,0,-0.2995
1NLZmJy5DtuMvFtnU1zNA3zj3HUc1tNe3b,2,1,32.08683327,1,32.08683327,0.0
151yBHRGsmQDeNbz34JCoqztsnfS1EeTzL,1,0,0,1,0.41189037,0.41189037
