Address,Amt of Transactions,Amt of Purchases,Total Val. of Purchases (BTC),Amt of Sales,Total Val. of Sales (BTC),Profit within Query Range
38f4yvGMocchV9PEtrKgDGzzXPcQiSdcFp,1,1,0.00746579,0,0,-0.00746579
36HYYTA9QkqqwL5JX7uhtHzBP84zFHMzvR,1,1,0.00748916,0,0,-0.00748916
3EzDMZvGTnUtnp2w9HuRF8rZ7Ckxtn2Cdd,1,1,0.00749351,0,0,-0.00749351
33wErHpP7JUnM2y7BxndzXSPskatm63em6,1,1,0.0075,0,0,-0.0075
1GSbPyP15F1Vokih95WGsmTqPduzK44Kuk,1,1,0.00751744,0,0,-0.00751744
bc1qk6zy2uprs85z4pddcmmvy585gng4luv92ttjwa,1,1,0.00752262,0,0,-0.00752262
3EQksuUWqSHogoQqpbZc2xxsinnhNskkDd,1,1,0.00752327,0,0,-0.00752327
3HDrAcnqPonN87yPa2hJTUHMhgnFZ7Zbwt,1,1,0.00752539,0,0,-0.00752539
3P5Zgbd4UVvNey3LZvDZ4ddcLowDJPpkaW,1,1,0.00752969,0,0,-0.00752969
3A3Kr7TneJ8V8xi9QCkviY5AFatKoszyt8,1,1,0.00753636,0,0,-0.00753636
bc1qtywcdtps3d2xzgmkr0d4yw07dg6jxq08pxt0qa,1,1,0.00754453,0,0,-0.00754453
bc1qtdcf9ufzgfkz6zjyc39e8zz00ffe57t9eucwug,1,1,0.00755361,0,0,-0.00755361
3PupG56zppGpVs19qdKYoeAB5VSDZCWBMQ,1,1,0.00755899,0,0,-0.00755899
bc1qgjdcu64lf5pc857l9502tmdh2ejhgrxp89u46l,1,1,0.00757261,0,0,-0.00757261
bc1qhfsg3aad6hcucdmr349u9zelqjun65u5p669lu,1,1,0.00757571,0,0,-0.00757571
3Evxd22VCj5Dist2NeqsR7rKmttWynUjwM,1,1,0.00758859,0,0,-0.00758859
1P7hSyD4mGcRg15Q374vtrs2GLyh6eetMN,1,1,0.00759728,0,0,-0.00759728
37W7W3G4Jdgs1fv3md6Ac1uY6ngDPh48hf,1,1,0.00760002,0,0,-0.00760002
34hgKP2923pYx8KC9KTdNotJz4eYbPXGod,1,1,0.0076089,0,0,-0.0076089
3Bh5cFgpkTd7oJUnPXvuGYtZcRZYcaij17,1,1,0.00760982,0,0,-0.00760982
37HzMZp8bcgmU6KbK4k2yDDEwQ1tvqGHEV,1,1,0.00760984,0,0,-0.00760984
3EFk46nrV56jEN6dnE621yuYDRaZyTqmNN,1,1,0.00761188,0,0,-0.00761188
31jQqAt6yM9DkEwvDzYgGreHhaTCY85xjF,1,1,0.00762561,0,0,-0.00762561
bc1q02hxl7au9js2nt2vu06yemsyue2umqzndthq9p,1,1,0.00768265,0,0,-0.00768265
35NLv8pLDAiob6VkbMnRodisvPaDB2aZtc,1,1,0.00770193,0,0,-0.00770193
382gRxAVLzLE6q7oHNu4njw9FgA7vfyZxc,1,1,0.00772407,0,0,-0.00772407
bc1qn3e0ehkv7gqv44shwcqhymamtp8h3un57z0y0u,1,1,0.0077673,0,0,-0.0077673
12qry2jhTWLaZe8AwSVptnBfc3iwCxhVff,1,1,0.00777241,0,0,-0.00777241
3MDsEQN9fusucVhrxqzFpw6u78pftS9wvm,1,1,0.00779939,0,0,-0.00779939
1Ce6dS7T6N5taK7vQBgbK1XxijUdex9PvM,1,1,0.00783267,0,0,-0.00783267
36ZAzjWqWHpyFvgLm2aiEyMKrqbj97HzDD,1,1,0.00783457,0,0,-0.00783457
1P2k6xD4Mr4k6ZN9J5uPYZ6M74tPQWJLRi,1,1,0.00784677,0,0,-0.00784677
39E4udcfico3dJQ9cGaEou73jszPJq34By,1,1,0.00787211,0,0,-0.00787211
bc1q0af9pv4hgdnv84hqegz4ww4cslackwswsg7hmc,1,1,0.00787501,0,0,-0.00787501
bc1q8vpt2k8wtyvz5hnldjrs0tcxa4ceesgm7r95pn,1,1,0.00788367,0,0,-0.00788367
1AuRTWpmYnFUMXu1xDtEgV53nnwCxGWHTx,1,1,0.0078888,0,0,-0.0078888
bc1qdz7pq74tvyft7qds6djaw3s9zt7rc9q2zvmpxh88erp8539585askqwyk2,1,1,0.0079,0,0,-0.0079
bc1q47ger8dvt5glyfjw7mhrkga08krdecq36yeyls,1,1,0.00790014,0,0,-0.00790014
39agVnZEkkF2M5wimY3T7qPZVsujEhs5Xf,1,1,0.00790191,0,0,-0.00790191
3KMU39jXvwyP33M8JTQfGmg8cWSSuYS9PE,1,1,0.00790347,0,0,-0.00790347
3A1FReCqRTsA3kuUUCHtqfiFSMpoqJ8yTS,1,1,0.00790545,0,0,-0.00790545
38oA5xwRfpFEatDH8rp8xweHQL8kmGSsWd,1,1,0.00790583,0,0,-0.00790583
bc1q54mm0z793fugg7vvxzm8rplyuqvdgahlv9k26y,1,1,0.00791153,0,0,-0.00791153
bc1qkgnzq8j36vmg2x7y255ujrrk2esac56kllx0p4,1,1,0.00793166,0,0,-0.00793166
3BzvJgEr9iKZNKJTG4zDxYGJqX7jqVisJD,1,1,0.00793755,0,0,-0.00793755
363V16f8mYJqfszU9ih51ehdqSma4bB83t,1,1,0.00795749,0,0,-0.00795749
3KBqi15xA1zX8SZgo5KfaMtv9THdwg8iep,1,1,0.00798,0,0,-0.00798
3G4p4SrEAg3ZqJGVyZPgxwbRtXUCPW163u,1,1,0.00798823,0,0,-0.00798823
1NJe9rAxMitz5iFR2Dqm7kQZFh2AmyzVru,1,1,0.00798853,0,0,-0.00798853
14i6RLNpfB9oGsTtbt7zdjkH1CycBNGxLt,1,1,0.008,0,0,-0.008
1AwsLaoK6oRk3qrjWLnPnDXcRqapVV6gZW,1,1,0.008,0,0,-0.008
1CmKeJ7ci1fyqJyAMzShByWbhmJmXCArGW,1,1,0.008,0,0,-0.008
bc1qvs0evva6ecr5lahemxcjhertnlaw4j0smx07mg,1,1,0.00800714,0,0,-0.00800714
1EHxDHPS8mHt17YtTVeX6P8WbkH1uqDvCf,1,1,0.00800947,0,0,-0.00800947
3BSDm5kvG3omhcb5So9gFvzQfJfysCAA5t,1,1,0.00801013,0,0,-0.00801013
3PzCZfcRg4oKBjCwEKpZzQhMN1JXxonxwA,1,1,0.0080476,0,0,-0.0080476
3FUZq5XgXTQLK6bCYDm4W3vGtBKkjGvyJ6,1,1,0.00805423,0,0,-0.00805423
bc1qtdm0zn5jafw87mdz62ct5knfsuehs5vlh3sr27,1,1,0.00806138,0,0,-0.00806138
3FMYDxRNRreQ9PALDJrNj3ocLtth3dtE4e,1,1,0.00807573,0,0,-0.00807573
3GkHTMKbUK8wbucrmvMif9Kv892xtrgs6z,1,1,0.00807592,0,0,-0.00807592
1KocGJD55fMPzKp8gYUpUqQ7QWDuhnGJ7H,1,1,0.00808554,0,0,-0.00808554
17tSK3p4yrbHWvtih2St4FkFsLvaWjCD5B,1,1,0.0081204,0,0,-0.0081204
39xi9zzDKtSC7cA9rEnkkZUeetsNYY5xZA,1,1,0.00812434,0,0,-0.00812434
1F9q3xMAnvsNkLpb1h3A92CGhfpTE78YfF,1,1,0.00814413,0,0,-0.00814413
3DY3VYkFcMzSwukHvx7zSLzj2jUAuhcv2b,1,1,0.00816866,0,0,-0.00816866
3DNPudrRTJUC1Yeunn3EJSm3Zb6SEfQfAB,1,1,0.00817338,0,0,-0.00817338
35AMmEVb25vjBjNAgU79L1JG1Ton2BPbqo,1,1,0.00817493,0,0,-0.00817493
1DwcWS6LsPiKXniyB2KGVhSZiZ7DejiYC7,1,1,0.00818164,0,0,-0.00818164
396KsoTJEcWdBfdM671zakcHVj17osEbKo,1,1,0.008184,0,0,-0.008184
3HYz6rx2YHd7HAn9WjoMLeSZwHRkxgDUab,1,1,0.00818541,0,0,-0.00818541
3HDyMApa1P56afQsivwT25zn9xsJf9TGrh,1,1,0.00818769,0,0,-0.00818769
12gtpBau85ZyW4P97zLH8QCwK12hPbFjz8,1,1,0.00819,0,0,-0.00819
3CNhNZjbKRfZhgeFo8qVmCzjzHChwYY499,1,1,0.00819563,0,0,-0.00819563
18ikB65WPeVYKbezp2bRqycG6gDEdzVfq3,1,1,0.00822643,0,0,-0.00822643
34Xsj5MfWZgvLr6DNnTL7ksCrtrpXtvWAF,1,1,0.0082287,0,0,-0.0082287
3D3sRg3FgXbWhi2BQGgrkXY6SSmCN5LFCu,1,1,0.00823589,0,0,-0.00823589
bc1q4l47daryrhwrnlmglg8sd62cyzqeqknpr0duyk,1,1,0.00824793,0,0,-0.00824793
3BxaB7LKWrKbpk23RKZWxNxFuLmpTjxvTA,1,1,0.00825704,0,0,-0.00825704
3EFwFMCA1UWTVLZXnqHpTcfYZnPvUog7tY,1,1,0.00826424,0,0,-0.00826424
bc1qrnjj3mgr2h0tqs7z6k7dp4es6lhyszgaxqrd3p,1,1,0.00826424,0,0,-0.00826424
3D5XASX4h3KNpL9Zh1Ewqw1kTWpM6acfsH,1,1,0.00826638,0,0,-0.00826638
19FaJ2WV7A3sPiFhtmEeqSz834KnicxhoS,1,1,0.00827266,0,0,-0.00827266
3APpHMrujH8Tqp54aGqag68SpiHSU7u2M3,1,1,0.00827568,0,0,-0.00827568
bc1q56udpl795nxsed2sz2l6a9tehnnrsxazu4g7d8,1,1,0.00828337,0,0,-0.00828337
3BzYJsgpjCys1CTG35RYeT5itnR2tGhsKt,1,1,0.00831596,0,0,-0.00831596
bc1qt26dxkhdcxttegxlurgck34aqawqhphwds3uvw,1,1,0.00832509,0,0,-0.00832509
3DvNTdibWdnn6ibnZZPpkCkq2xHLdiPmLC,1,1,0.00834095,0,0,-0.00834095
33N6NcBC3H412Xc3SMHwYSSVYuFSMJSbUG,1,1,0.00835647,0,0,-0.00835647
1F1ioAvTo4G5AchMdnaFKsoDNXzRzXDa5Q,1,1,0.00836165,0,0,-0.00836165
1EgK1g7acC5GF8Lga3q2qbLVHLyPKV226B,1,1,0.0083641,0,0,-0.0083641
3E12iAkH6dQ8NzV7y3Kb7ogvrK4eQevV9U,1,1,0.00836817,0,0,-0.00836817
382PQG5fDRmp37WALWxwzHMUqGgWpkJ7JQ,1,1,0.0083691,0,0,-0.0083691
1GS4GxsaNh7jGqKPyGk7m6Kx5ND4YV5TTj,1,1,0.00838026,0,0,-0.00838026
3EYrPjhu4D3HFegg4d5qWxzMuUs755tiVF,1,1,0.00838663,0,0,-0.00838663
3Efmp2qAZScUasvcQezcQTHJEUzdGv88bL,1,1,0.00838767,0,0,-0.00838767
bc1qvt9wf3r8fm7pntvdwnxyezstgqzrfywxl3luxw,1,1,0.00840062,0,0,-0.00840062
bc1qu2k72tykvaunrzdz4mthzr2nsxeu32kwhwm08j,1,1,0.00840062,0,0,-0.00840062
bc1qs038a6t2n8w3grwpkypscc4meerwrqarjh8nfl,1,1,0.00840359,0,0,-0.00840359
1DjdhzJV6roDRUhxNGzhXMmxESUiTc9gAK,1,1,0.00842105,0,0,-0.00842105
18b2ockZfzVQHM8tYkmrt3M958sE5S4wCz,1,1,0.00842487,0,0,-0.00842487
3954qS55ba6cXwEXrZwpvLvwo5JoMLaMn5,1,1,0.008427,0,0,-0.008427
181oX1c31setwVW52NzbejNXQoZuJMjP2d,1,1,0.008428,0,0,-0.008428
3AmPBB8Jusco7rfDcEoZxF4aLxDHsWrk2v,1,1,0.00845251,0,0,-0.00845251
33gcvJNrHPeGetuoysnPonavWeMh7FYn1G,1,1,0.00846893,0,0,-0.00846893
3L9J9gFSfaaqeJ3FGq944kj5p7xyzi6Zcr,1,1,0.00847248,0,0,-0.00847248
3PoYGtmBqiZxQ8J15tqvepCc78fu7wsrkJ,1,1,0.00847739,0,0,-0.00847739
3G4cRjkGspS4uJYocL4SKcqGdGmWZz8kf3,1,1,0.00848072,0,0,-0.00848072
34JbtgFyWqoXcWyjkKPqrzqEKiWBHEwY2n,1,1,0.00848465,0,0,-0.00848465
3NJogNFTV2Mj7nEKj5by2cFSGBf9hCTz7t,1,1,0.00849046,0,0,-0.00849046
1AzyEHijMWFPq6uPeY7H9FCbHMh7GGJ9N2,1,1,0.0085,0,0,-0.0085
3C23zQ2zQb3JHC43FZH2BPXcu2Np4sFWjf,1,1,0.0085303,0,0,-0.0085303
1FPRqwvHXtmPiSsAxYTgo4YHPpq8aJNovm,1,1,0.0085315,0,0,-0.0085315
1Hv2AFTwoXCWRj4XqRzbknRcw246kaKN42,1,1,0.0085393,0,0,-0.0085393
35bYusdpG6zdXiPs21ymZ71DgPzFxPr8CE,1,1,0.00854373,0,0,-0.00854373
3CaayB7rjr6ma29GDSMsw5XB7EZEUg73VH,1,1,0.0085438,0,0,-0.0085438
34kDY4xPEfxbhczJ24deP95A8Kp7Hue3Sk,1,1,0.00856915,0,0,-0.00856915
3Qcky4oD3dgnfjS4Peht8W9mTq5xsHH2Au,1,1,0.0086,0,0,-0.0086
3Ht2YCGbJS1pmrCQRPiTKJ2xCPUcLmrBWE,1,1,0.00860146,0,0,-0.00860146
bc1qqpazz092crp79uaskj2tpfxl56kqrs2tpxdfhp,1,1,0.0086326,0,0,-0.0086326
32fFoCoQMS3XFXWh1nx9jhzuYjUs6P44wk,1,1,0.00868195,0,0,-0.00868195
3J671kqwhnttfp575kveh1mup73UEeEMas,1,1,0.00868572,0,0,-0.00868572
34EjWhrvd2ng8JB21gkYUc99HGbA9sXWjL,1,1,0.00868867,0,0,-0.00868867
bc1qmsp90q4ap6rj2gkpa8n7rhn65rkfds3608u6jp,1,1,0.00869302,0,0,-0.00869302
3N8DiCZ4GyQZqvxKudGp2UeBxVqgv2occu,1,1,0.00869332,0,0,-0.00869332
3FDvjVSkxmny1tiGMzgq7hNibwVHcoPpw5,1,1,0.00869944,0,0,-0.00869944
bc1q0j6ayp8k35nrgzjj03fens0fgu83kv4peap4d8,1,1,0.00876923,0,0,-0.00876923
3AAChxRJ3mL185hh3cGAwVdq11Gkr1Fw2v,1,1,0.00876941,0,0,-0.00876941
39SvwgMQnWtAo2i9AkmhogPp75r1PMGwHU,1,1,0.00877183,0,0,-0.00877183
3NpQrxFc3zAfvYcFfbnaHVc9oTVVFqd6hi,1,1,0.00877308,0,0,-0.00877308
3EU23LXW7oaG2jfq9Zi6XCnDVandzbzFcX,1,1,0.008778,0,0,-0.008778
34JynVaLM6jhnLQSK1rETSWEzGFrorzDxq,1,1,0.0087795,0,0,-0.0087795
36yUJ1ZXVZrZVbbyGQgEfZPcpoUiVV9GHQ,1,1,0.00878072,0,0,-0.00878072
3Qrd6ySvSPi14yUEL89TgQ8E1tKdTZE9MD,1,1,0.00878112,0,0,-0.00878112
bc1qpxpgwg6ww825xaky7cg3g630qmep68tqvzu9pg,1,1,0.00878175,0,0,-0.00878175
bc1qcew9juwh5t4m2y4u9mpnd2xmqysgq36mt7mj49,1,1,0.0088,0,0,-0.0088
18z9kUK9wWFJbF4jJxxUbH4hGE985ZRyYj,1,1,0.0088245,0,0,-0.0088245
bc1q2a3a49urvk2vshpcwhn9tejzaf4s8fuldk6rhs,1,1,0.00886982,0,0,-0.00886982
bc1qufq3s78nrfd6twg0tm6sx040u4jf7vr3p9q32q,1,1,0.00891235,0,0,-0.00891235
bc1qe5q0y6vz3hg2mqrtcee4rz2akdhzeyu3yuma4n,1,1,0.0089384,0,0,-0.0089384
1C5tTTtj3bvZ3bJZ7XNTvHjeWB7kiexz8y,1,1,0.00893965,0,0,-0.00893965
1LJt6jJUdP4JsC18RAiKZuThn41fnmrcfr,1,1,0.00893969,0,0,-0.00893969
bc1qt58mser4pxxgrws2kd0y0z9cwcf6deam2pdarv,1,1,0.00898563,0,0,-0.00898563
bc1qk74hc9e6ufttdfz5ynjx2qrj2hd9ukhh4e29ff,1,1,0.00899858,0,0,-0.00899858
1N3V1N8USbjWqmMeURmGBwc1JSStJeU6Ly,1,1,0.009,0,0,-0.009
1Hw5v8WmWaEcqTq1tpMSBRNPjfeT4BJJ15,1,1,0.009,0,0,-0.009
bc1qn8d4rfcq4zw3krjg2q4kf347gwznz3kum0kvzz,1,1,0.00903396,0,0,-0.00903396
3BinT6fdMQXtLbak6iNdpLjtsyQy12UpAQ,1,1,0.00904021,0,0,-0.00904021
375TV5RohYpmPsh8Z3bJaFgkPVKmbXS8F2,1,1,0.0091518,0,0,-0.0091518
147ScsuLapS5eQYjuvTYxYhFmnqsejdEAw,1,1,0.009152,0,0,-0.009152
1PTgDP8xvYiiHobJijSY5tNzMgakdfDSy3,1,1,0.00915873,0,0,-0.00915873
1FEwehzqdsCQ6LQiRbXbjfw32UdocEvVCT,1,1,0.00918,0,0,-0.00918
bc1qpu5u95yrj08gqfku0acpet9z0swgjamh6593lf,1,1,0.00918662,0,0,-0.00918662
3Lowe1gfAcGZPwCymWL3LYwdVMuTWLfHza,1,1,0.00920211,0,0,-0.00920211
bc1qyuzdr8jsh9rw2hkexjagevvs42eygnd4h64g86,1,1,0.00922497,0,0,-0.00922497
1FTYDmdMnmE1GtgtvTkFaGmU5WHfyp2nV3,1,1,0.00923,0,0,-0.00923
bc1qt86kqxql7c33wgu9l8x0l250854dj8v6s6s95f,1,1,0.00932222,0,0,-0.00932222
3GYUSynzLGPaCzcRzc4tPQUPHoj7mKwWxK,1,1,0.0093322,0,0,-0.0093322
3NUrN1wSuHfWTjPj3n9PDViqLhjL2ggwQE,1,1,0.00933318,0,0,-0.00933318
bc1qtepg8kmsaty5w3lll7j5ahk9j64jkqmv6ah6s0,1,1,0.0093568,0,0,-0.0093568
bc1q44le6udgk0uannahrynqut6acnh0a4aq8hl904,1,1,0.00936047,0,0,-0.00936047
3Ma1fkZxEzuaRrXwCntuekBFhFbsLLQfGq,1,1,0.00936644,0,0,-0.00936644
39U47HRPsbXwFyVcGF3K48Wr9Wj5qbfMqN,1,1,0.00954015,0,0,-0.00954015
bc1qkfclcs7es3vjgnts0y355hwfkj4zqs2uxdlwet,1,1,0.00957905,0,0,-0.00957905
34Xwb288F7AZ1pYPBK7CwkqwHzJvphUssr,1,1,0.0096501,0,0,-0.0096501
1GXD3detXkT3AoBaCXu3MiADjq4JgqngWs,1,1,0.00965889,0,0,-0.00965889
12cNNG9duPp22MdqcZZqVYGCqXLJx5Prb5,1,1,0.009676,0,0,-0.009676
12dX77tAEPpy1euCffcqDDkZ5VMExHEZbS,1,1,0.00967879,0,0,-0.00967879
18HdA8v9Wwd156fdTpxMkBX26NAYyEYJ9r,1,1,0.00970451,0,0,-0.00970451
bc1q9s5ze0ydn4s4r9pul24q3g3p93v3usv2te8vpv,1,1,0.00970914,0,0,-0.00970914
bc1qk355xesp6k4mff4aldmrz8qpapawj2cfa3mpfs,1,1,0.00971603,0,0,-0.00971603
1NRGrDDaDe5Ss1gjbwGxNNU6gxxig1t3o8,1,1,0.00975897,0,0,-0.00975897
1HJkDPebzs1mkP7KN2pmvh8TfLsQkDrc9o,1,1,0.00976379,0,0,-0.00976379
12ttNj8GQAPgM42S85x2FDXiduT85B2zJs,1,1,0.00977053,0,0,-0.00977053
bc1ql3s5yjuwra28txfks8cmvyjw2006zay3z2jrzs,1,1,0.00982113,0,0,-0.00982113
1CGu9PfqPuSC9y6gDgYS9qt6Y95ArVqaK5,1,1,0.00983305,0,0,-0.00983305
3Aq5aC7VYEphFnSLiXkRXzoRU5ZjDxj2bA,1,1,0.00984286,0,0,-0.00984286
1JmAfhZt7Fe2nSUZYVP9qewwTrTAvoZMbA,1,1,0.00984529,0,0,-0.00984529
38GB4rR7d3tjS1gbN7FknpSNdMMJ9s9gvt,1,1,0.00989798,0,0,-0.00989798
16c7WhgVjJEj8pPu4JUryo9tSUHaUNZfaU,1,1,0.0099,0,0,-0.0099
1C6VnPm4TC7GjupfJmdbDznStVewmuR6w7,1,1,0.00991596,0,0,-0.00991596
189E9jzGQttnjmqNNGXNhe82mq5pnfy9Ed,1,1,0.00993481,0,0,-0.00993481
1LMYU17SQrsjKNuNv8Hxe81vm89XouAECD,1,1,0.00993961,0,0,-0.00993961
1NFPfjkhwtmC2XRxCirh3chZ2ZwzeG8TwK,1,1,0.00994587,0,0,-0.00994587
1J6TkmqgSo8qXaaxZK6gDmvjys3wTzAtxa,1,1,0.0099465,0,0,-0.0099465
19UmEc7vozFpqWadTHGsm1UnM8LsQRdpWb,1,1,0.00995258,0,0,-0.00995258
1GKixzzb3AUJcziHUULJy754VRLMD2Ag71,1,1,0.00995504,0,0,-0.00995504
16sQS3NW4RGggQkRqF4A4zJxZJswJJXHND,1,1,0.00995538,0,0,-0.00995538
1CzoTgQCxFQC28iGRsR7Rkiy3wSRGwYtnc,1,1,0.00995584,0,0,-0.00995584
1JBWvF4NqZyn5yjBP1LA6ncjC6bGkqoMSn,1,1,0.00995609,0,0,-0.00995609
1CD2Cqnke977WUxqyposGpTwDZUMppWvW2,1,1,0.00995659,0,0,-0.00995659
bc1qh4r7r9taha28n45hz29tlq2n0tr5qmtf79tnjw,1,1,0.009957,0,0,-0.009957
bc1qsfsu8uzd8wmukpeghkgt9lfdeydcmc9u87tkr7,1,1,0.0099621,0,0,-0.0099621
17MsUqVwtetZh6bf8BRWWbj9CEojDW3YD8,1,1,0.0099628,0,0,-0.0099628
bc1q3v0fnt88u8c74k9w20z6m5emcnhxw8j2egw709,1,1,0.00996312,0,0,-0.00996312
1PzhrpMX4sYpMViryi5gvpmzxZaFxuM3RP,1,1,0.00996678,0,0,-0.00996678
1HFjNZXbDvSHJ17vxFASW7La3z1aajMr2u,1,1,0.00997285,0,0,-0.00997285
1NTufAsvf4Xds5WWyc8kE9Ph5bZJ2zR6Ai,1,1,0.00997321,0,0,-0.00997321
17FKqCeHpzzEdTHbaKvVyMR4WbWcDP4CZX,1,1,0.00997451,0,0,-0.00997451
12M4VYMPtrUG3ofWSzJYebY9CW9FkzsHpF,1,1,0.00997476,0,0,-0.00997476
1AGT9TgvUuQpr9BTEwm7HN8mgxGGV1wxuu,1,1,0.00997505,0,0,-0.00997505
19XndW7wfnZtQdS1MUuPdBkTYMUrSQxAV5,1,1,0.00997518,0,0,-0.00997518
1FPi3EaQnNTtEy3BrPJsk3JPXk5euQDeEw,1,1,0.00997561,0,0,-0.00997561
1PfhiaTnS7FA9TdTH2EshTBHCe6E9LYwCy,1,1,0.00997647,0,0,-0.00997647
1Kc9NudzUmoKpjvimxtbyG1acZAQjsEBJK,1,1,0.00997724,0,0,-0.00997724
1Nt14nMT2bK2eqFZAxxJEJXxZvbBsQhfDg,1,1,0.00997744,0,0,-0.00997744
179DASjuEpwFZuHH5uVw4DY2D7BJ5LX7rD,1,1,0.00997837,0,0,-0.00997837
1EC2ghFunkeSWQiSxAPvzdEUyZHairsMve,1,1,0.00997906,0,0,-0.00997906
1AFP25Y1G897JDUMDbs4uCtQzff2HT4vm2,1,1,0.0099793,0,0,-0.0099793
1JdkLBJxctKbRE8TFjWTCdRzmhmBC43tHE,1,1,0.00997937,0,0,-0.00997937
1KEMtW8HP4iq4oJppc5Yz11V7knbCBwzi5,1,1,0.00998022,0,0,-0.00998022
15abfYcEdSApGMepJDRmhNfKq8DaPrhrv8,1,1,0.00998079,0,0,-0.00998079
1F1vqFSG92rcGdjZKXizxuyi8CE2G7YXzu,1,1,0.00998169,0,0,-0.00998169
1MUfkishEVSJ5Q5z88apqxep5A5SQGeZNn,1,1,0.00998201,0,0,-0.00998201
1KxqMQD24fXqujw7ZysBNPU5fjtXgMX2ty,1,1,0.00998236,0,0,-0.00998236
18SoxNMZkxJDDTw22haVdqBV9KEAXPQFnn,1,1,0.00998242,0,0,-0.00998242
17ykfbWyMZThCrr45GZZtK5AH3q2zPP6nP,1,1,0.00998261,0,0,-0.00998261
14k5RdEkuopkcCmcH5LwyFwPcyorUeQ5b2,1,1,0.00998266,0,0,-0.00998266
16xqjGoKCSnEzjHRFET2RtDSxTCWGCPCNX,1,1,0.00998304,0,0,-0.00998304
14rcXxUJYuB6TZf6nm8saEx3TsB42TnXdt,1,1,0.00998401,0,0,-0.00998401
1C5rweuXV7eYDAmrKxYyCNd8Uv5LhWNXYT,1,1,0.00998433,0,0,-0.00998433
19S9WACThnZgKJjymNAQDAJT2Dfs8irAwG,1,1,0.00998468,0,0,-0.00998468
127Qb9Ry8qZMRyq42sbaoPa1E49gCgR2H3,1,1,0.00998482,0,0,-0.00998482
1PGo2zKmSZjtmXu3Wk1GoRm7rW4Fq4UW1G,1,1,0.00998553,0,0,-0.00998553
bc1qpt54jn2jrxw9dangkclnfkr2rd42r49kh9zmvc,1,1,0.00998782,0,0,-0.00998782
13zWChysePocWGi6VMqQ8pe9L6MQAwfQdc,1,1,0.009996,0,0,-0.009996
1Deimfs1XxnhjrDcWMKhgEZkVkjYd3tWF1,1,1,0.00999627,0,0,-0.00999627
1Gr9EbsDPxr6VMBKAsfkGnj8YgDDPRELBT,1,1,0.00999657,0,0,-0.00999657
1A4sXKAWRYrYQj9HKeCU4wemfK8er5Qb4u,1,1,0.00999694,0,0,-0.00999694
1DWc7QKMiQAnbdXf5HrSSpemAPYKsriQs2,1,1,0.01,0,0,-0.01
15eRrSfG6xUqZYZ32nTcQG4j5eLaGwTVj3,1,1,0.01,0,0,-0.01
36wivyZ85i3pZpVmsLaMdgCGmcJPUsti2F,1,1,0.01,0,0,-0.01
338mN5opLMhhd3FXsGJQBbHMFbeiaFZyyh,1,1,0.01,0,0,-0.01
31rFLqwZiVpgpHs1jVAB7bYYHcFkJNttUL,1,1,0.01,0,0,-0.01
371JwgXK7MwjnAE7aCy3e7ij7YX2QFXt8M,1,1,0.01,0,0,-0.01
bc1qmcptwu46fdlpjwfg68s2ywm6k48ywupm7n4nc0,1,1,0.01,0,0,-0.01
bc1qngkpqfvqvmjvnc4shakumw28sqjgkfg6v4e8wc,1,1,0.01000001,0,0,-0.01000001
bc1quzxr340sjp2pnncuslqp9gx92jdq3epr0l6vdd,1,1,0.01000001,0,0,-0.01000001
3N7FJujuCdteCuk7UTQpUMK38GfnCk6tRz,1,1,0.0100001,0,0,-0.0100001
bc1qg598a25vr98mvhzdy2vcq2f9f3pme9ryuq6fed,1,1,0.0100001,0,0,-0.0100001
bc1qx9p2eqxhukk4jr2nejglf04xkqc7hjlqtnegml,1,1,0.01000018,0,0,-0.01000018
bc1qekw2eax2yt9aj3z8tq689wgvq2sd5s22tehskq,1,1,0.01000033,0,0,-0.01000033
bc1qdffx3v7n99cg7rpfjx5djjfslfd4q7s8jkan3l,1,1,0.01000051,0,0,-0.01000051
bc1qa324px4kujmfd27pypzk06k456g3gr9r6ew7dx,1,1,0.01000059,0,0,-0.01000059
12ZfZ9kxc3m189Ut6iSQVQxGQvXdq1deWv,1,1,0.01000064,0,0,-0.01000064
19ZBoxjNvvxcFGPJBAPHYVA8de9NAsvaKz,1,1,0.0100009,0,0,-0.0100009
14RKzGm2w2Lh2UW6Q6RnJj52fv9tNn6HGg,1,1,0.0100024,0,0,-0.0100024
bc1qtjl4almk2xwlha48cmwrwgycx7xm0k9mqrhrm5,1,1,0.01000273,0,0,-0.01000273
bc1qceryz7tzpac2jkq68zcq6qpy6a3vfwdykjplkh,1,1,0.01000411,0,0,-0.01000411
bc1qdlx8vq4wjympn956dfvrupq4fgas540mhalcdr,1,1,0.01000783,0,0,-0.01000783
bc1q0jf5vq6s3jmjs5lvs7f900r6fs97rc9vxkzd7f,1,1,0.01001097,0,0,-0.01001097
3HNxQBc12Ugqi7FfNNiGfiSuGerLoianig,1,1,0.01001651,0,0,-0.01001651
bc1qwgvy9djs6jp2gnl9g4q4dvhr47ywfguzzgenj0,1,1,0.01002431,0,0,-0.01002431
161HTGuG8B9ZGCNBNZheSxonPGCbzSizmJ,1,1,0.01003407,0,0,-0.01003407
bc1q6kr5ewm6taju9f2nl79q0zhdghpw8l753u5ntzmxu6ptxhczyltsfaz237,1,1,0.01005387,0,0,-0.01005387
